UserID,ItemID,Rating,Timestamp,Date
119,168,5,874781351,20/09/1997
323,933,3,878739393,5/11/1997
305,793,5,886324712,1/02/1998
342,197,4,875318988,27/09/1997
60,12,4,883326463,28/12/1997
308,945,4,887739136,17/02/1998
44,450,2,883613335,1/01/1998
354,531,4,891217897,30/03/1998
529,873,4,882535091,19/12/1997
295,95,4,879518080,14/11/1997
387,194,3,886480206,3/02/1998
314,22,4,877889724,26/10/1997
429,48,3,882384896,17/12/1997
173,302,5,877556626,22/10/1997
308,494,5,887738570,17/02/1998
550,255,3,883425388,29/12/1997
537,681,1,886029488,28/01/1998
456,42,4,881373655,6/12/1997
313,1,4,891013436,27/03/1998
459,300,4,879561574,15/11/1997
523,1022,4,883699629,2/01/1998
453,79,3,888207161,23/02/1998
533,47,1,879191998,10/11/1997
5,452,1,878844397,6/11/1997
60,166,4,883326593,28/12/1997
561,584,3,885809781,26/01/1998
245,1047,3,888513393,26/02/1998
274,276,4,878945437,7/11/1997
194,1066,3,879554383,15/11/1997
471,8,5,889827881,13/03/1998
533,54,4,888844601,2/03/1998
379,385,2,882563616,19/12/1997
466,183,3,890284766,19/03/1998
251,282,4,886272223,31/01/1998
397,340,2,882838664,23/12/1997
491,190,4,891189631,29/03/1998
18,198,3,880130613,21/11/1997
343,703,4,876404426,9/10/1997
256,66,4,882165103,15/12/1997
306,756,3,876504472,10/10/1997
405,68,1,885547996,23/01/1998
202,1,3,879727059,17/11/1997
125,105,3,892839021,17/04/1998
504,82,4,887837918,18/02/1998
499,651,4,885598895,23/01/1998
401,194,4,891033395,27/03/1998
499,87,4,885599598,23/01/1998
495,507,4,888633316,28/02/1998
222,1139,3,878185137,30/10/1997
26,458,3,891352941,31/03/1998
140,302,4,879013617,8/11/1997
325,183,3,891477980,2/04/1998
286,390,1,889652378,11/03/1998
524,291,4,884627777,12/01/1998
535,735,5,879619067,15/11/1997
280,748,2,891700080,4/04/1998
405,1209,3,885547645,23/01/1998
460,14,5,882912418,23/12/1997
493,327,5,884129868,6/01/1998
510,294,3,887667681,16/02/1998
328,912,3,893195852,21/04/1998
174,764,4,886434343,2/02/1998
49,90,1,888069194,21/02/1998
506,227,4,874875062,21/09/1997
546,672,3,885141438,18/01/1998
90,543,3,891383173,31/03/1998
352,82,3,884290328,8/01/1998
192,108,4,881368339,6/12/1997
234,1450,3,892335213,11/04/1998
244,156,4,880602517,27/11/1997
63,676,3,875747470,1/10/1997
416,827,4,878879350,7/11/1997
208,310,4,883108105,26/12/1997
346,712,3,875264985,26/09/1997
268,1222,2,875744174,1/10/1997
417,218,3,879648184,16/11/1997
498,591,4,881961877,12/12/1997
429,161,3,882385934,17/12/1997
357,151,5,878951728,8/11/1997
406,559,3,879792974,17/11/1997
472,561,5,875982050,4/10/1997
334,297,5,891544680,2/04/1998
417,248,4,879646286,16/11/1997
392,255,3,891038224,27/03/1998
465,97,2,883532120,31/12/1997
495,1135,5,888634475,28/02/1998
474,173,5,887924027,19/02/1998
536,133,4,882359477,17/12/1997
405,427,5,885545306,23/01/1998
577,471,3,880471640,25/11/1997
246,559,3,884922898,16/01/1998
474,463,5,887927457,19/02/1998
406,234,4,879792863,17/11/1997
573,143,2,885844339,26/01/1998
456,720,3,881375515,6/12/1997
540,109,4,882157194,15/12/1997
261,125,5,890456142,21/03/1998
318,58,4,884496243,11/01/1998
347,1012,4,881652590,9/12/1997
336,111,3,877756999,25/10/1997
573,192,4,885844535,26/01/1998
554,546,3,876231886,7/10/1997
190,989,3,891033327,27/03/1998
532,538,4,881048155,2/12/1997
340,143,5,884990669,16/01/1998
130,100,3,874953558,22/09/1997
470,295,3,879178455,10/11/1997
416,298,4,876697387,12/10/1997
190,313,5,891033606,27/03/1998
92,265,4,875657620,30/09/1997
415,480,5,879439960,13/11/1997
1,8,1,875072484,24/09/1997
217,183,3,889069741,5/03/1998
271,357,5,885848408,26/01/1998
573,127,4,885843596,26/01/1998
542,367,4,886532881,3/02/1998
498,1083,3,881961932,12/12/1997
536,584,5,882360530,17/12/1997
49,698,2,888066776,21/02/1998
253,679,3,891628578,3/04/1998
533,240,1,879192474,10/11/1997
75,825,1,884050393,6/01/1998
198,98,4,884207611,7/01/1998
128,419,3,879967268,19/11/1997
466,117,5,890285034,19/03/1998
416,585,1,886318085,1/02/1998
553,478,4,879948964,19/11/1997
124,474,3,890287221,19/03/1998
73,382,4,888626496,28/02/1998
525,237,4,881085893,2/12/1997
56,78,3,892910544,18/04/1998
328,301,2,885044607,17/01/1998
90,954,4,891385522,31/03/1998
286,461,2,877532930,22/10/1997
449,273,4,879959003,19/11/1997
38,259,3,892428754,13/04/1998
276,391,2,874977442,23/09/1997
90,650,5,891384516,31/03/1998
110,1249,3,886989612,9/02/1998
29,286,5,882820663,22/12/1997
407,289,3,875115339,24/09/1997
496,222,3,876064290,5/10/1997
269,302,3,891446132,1/04/1998
174,417,4,886515490,3/02/1998
235,192,4,889655298,11/03/1998
72,194,4,880037793,20/11/1997
334,163,4,891548602,2/04/1998
506,550,4,885135881,18/01/1998
406,705,4,879445935,13/11/1997
2,291,3,888551647,27/02/1998
535,479,4,879617977,15/11/1997
262,288,3,879961374,19/11/1997
313,443,5,891013971,27/03/1998
178,819,2,882824670,22/12/1997
311,356,4,884365653,9/01/1998
539,19,5,879788007,17/11/1997
434,147,3,886724822,6/02/1998
474,461,5,887924683,19/02/1998
567,613,4,882426927,18/12/1997
463,235,2,877385457,20/10/1997
543,231,3,877545230,22/10/1997
513,265,5,885062919,17/01/1998
563,367,4,880507083,26/11/1997
326,654,1,879875151,18/11/1997
59,514,5,888204641,23/02/1998
290,125,3,880475245,25/11/1997
467,7,5,879532385,14/11/1997
496,1063,3,876066485,5/10/1997
457,144,5,882397494,17/12/1997
472,431,5,875982607,4/10/1997
214,166,4,891544512,2/04/1998
535,502,5,879618502,15/11/1997
454,12,3,881960114,12/12/1997
506,654,4,874876486,21/09/1997
299,58,3,878192601,30/10/1997
453,586,2,892447163,13/04/1998
244,268,5,880601904,27/11/1997
542,1218,3,886532762,3/02/1998
84,300,4,883449419,30/12/1997
422,127,4,875129839,24/09/1997
43,79,4,875981335,4/10/1997
235,431,2,889655490,11/03/1998
188,100,4,875074127,24/09/1997
62,195,5,879373960,12/11/1997
553,482,4,879948831,19/11/1997
478,161,3,889396645,8/03/1998
269,134,4,891448849,1/04/1998
257,129,4,880008245,20/11/1997
536,217,3,882360601,17/12/1997
518,370,4,876823963,14/10/1997
527,50,4,879455706,13/11/1997
449,702,5,880410778,24/11/1997
504,63,3,887912504,19/02/1998
339,942,4,891034484,27/03/1998
500,89,4,883873505,4/01/1998
189,13,4,893264220,22/04/1998
183,356,3,891466447,1/04/1998
99,471,4,885679091,24/01/1998
44,121,4,878346946,1/11/1997
497,625,3,879310021,12/11/1997
279,403,1,879573060,15/11/1997
354,216,3,891217782,30/03/1998
279,890,3,882146458,15/12/1997
1,205,3,878542909,3/11/1997
410,347,1,888626538,28/02/1998
409,1379,3,881106451,2/12/1997
293,591,3,888904712,3/03/1998
429,768,3,882387551,17/12/1997
579,1,4,880951740,1/12/1997
322,302,5,887314417,12/02/1998
514,318,4,875318331,26/09/1997
299,483,5,877880961,26/10/1997
363,264,3,891494049,2/04/1998
43,785,3,883956538,4/01/1998
109,164,5,880578066,26/11/1997
419,14,5,879435828,13/11/1997
574,300,4,891279012,30/03/1998
533,258,4,884007368,5/01/1998
49,96,1,888069512,21/02/1998
201,207,3,884111360,6/01/1998
465,12,4,883530088,31/12/1997
166,286,1,886397562,2/02/1998
417,73,3,879648343,16/11/1997
472,393,3,875983129,4/10/1997
188,97,5,875071891,24/09/1997
521,176,4,884477820,11/01/1998
498,23,4,881955596,12/12/1997
409,526,3,881107117,2/12/1997
474,653,4,887926999,19/02/1998
519,336,5,883248595,27/12/1997
393,173,5,887745759,17/02/1998
500,70,4,883875388,4/01/1998
312,208,5,891698334,4/04/1998
490,124,4,875427629,28/09/1997
308,568,5,887740649,17/02/1998
506,56,4,874873374,21/09/1997
151,204,4,879524641,14/11/1997
487,38,2,884052069,6/01/1998
402,273,4,876267014,7/10/1997
425,670,3,878738914,5/11/1997
401,153,2,891033466,27/03/1998
551,274,2,892783488,17/04/1998
393,825,4,887745230,17/02/1998
450,195,4,882371826,17/12/1997
311,639,4,884365686,9/01/1998
189,603,5,893265239,22/04/1998
290,435,3,880473802,25/11/1997
22,175,4,878886682,7/11/1997
385,444,1,879448994,13/11/1997
393,588,4,887746824,17/02/1998
407,100,5,875042905,23/09/1997
447,147,4,878854678,6/11/1997
171,315,4,891034835,27/03/1998
487,298,5,883442431,30/12/1997
474,684,4,887925977,19/02/1998
181,100,3,878962816,8/11/1997
454,58,4,881960029,12/12/1997
399,471,3,882340719,17/12/1997
385,739,1,879448665,13/11/1997
459,120,2,879563392,15/11/1997
70,576,2,884065248,6/01/1998
450,299,2,889568793,10/03/1998
405,1422,1,885548632,23/01/1998
561,582,4,885808796,26/01/1998
542,721,2,886533003,3/02/1998
452,491,4,875261100,26/09/1997
485,341,4,891042027,27/03/1998
342,194,3,875318858,27/09/1997
342,144,5,875319912,27/09/1997
523,792,4,883702263,2/01/1998
543,175,3,874864182,21/09/1997
59,61,4,888204597,23/02/1998
442,665,2,883390139,29/12/1997
21,854,5,874951657,22/09/1997
472,177,4,875981358,4/10/1997
136,204,4,882848866,23/12/1997
484,578,3,891195444,29/03/1998
334,937,3,891544367,2/04/1998
335,323,4,891567125,3/04/1998
417,855,2,879647450,16/11/1997
456,608,4,881373168,6/12/1997
409,382,4,881108170,3/12/1997
479,304,4,879459692,13/11/1997
296,294,1,884196374,7/01/1998
117,210,4,881012293,1/12/1997
551,237,4,892777825,17/04/1998
318,842,2,884495742,11/01/1998
454,603,4,881959876,12/12/1997
403,845,4,879786052,17/11/1997
344,322,2,889814470,13/03/1998
336,100,3,877756934,25/10/1997
194,73,3,879527145,14/11/1997
311,519,3,884365548,9/01/1998
421,87,4,892241736,10/04/1998
373,173,5,877098751,17/10/1997
426,488,5,879442785,13/11/1997
23,203,4,874786746,20/09/1997
560,203,4,879975613,19/11/1997
152,364,4,884019146,5/01/1998
60,609,3,883327923,28/12/1997
378,572,3,880333995,24/11/1997
164,100,5,889401998,9/03/1998
542,28,4,886533452,3/02/1998
537,516,3,886030966,28/01/1998
577,229,4,880475094,25/11/1997
328,755,3,885048801,17/01/1998
457,744,3,882393457,17/12/1997
234,873,3,891034007,27/03/1998
367,672,4,876689991,12/10/1997
521,474,3,884477677,11/01/1998
95,200,2,888954552,3/03/1998
399,58,3,882344942,17/12/1997
237,238,4,879376435,12/11/1997
130,215,5,875802035,2/10/1997
277,50,3,879543652,14/11/1997
483,612,3,878953751,8/11/1997
158,92,4,880134407,21/11/1997
1,234,4,876892355,15/10/1997
92,450,2,875907134,3/10/1997
417,214,5,879647254,16/11/1997
116,358,2,876452094,10/10/1997
16,234,5,877720185,24/10/1997
392,328,3,891037634,27/03/1998
340,662,2,884991584,16/01/1998
450,153,5,882374422,17/12/1997
426,204,3,879442128,13/11/1997
500,252,2,883865889,3/01/1998
29,480,4,882821989,22/12/1997
181,767,1,878963381,8/11/1997
479,101,4,879462185,13/11/1997
57,109,4,883697293,1/01/1998
401,9,3,891032218,27/03/1998
87,1049,3,879876812,18/11/1997
454,28,4,888267560,23/02/1998
131,293,3,883681442,1/01/1998
379,659,5,880568307,26/11/1997
528,193,4,886101873,29/01/1998
452,1089,1,876215899,7/10/1997
286,211,4,879781579,17/11/1997
517,283,4,892660728,15/04/1998
533,295,4,888844601,2/03/1998
511,895,4,890004863,15/03/1998
399,180,3,882345001,17/12/1997
50,1008,5,877052805,17/10/1997
533,879,3,892469600,13/04/1998
224,469,1,888104219,21/02/1998
567,302,4,882426300,18/12/1997
547,301,3,891282680,30/03/1998
234,178,5,892078890,8/04/1998
347,508,3,881652629,9/12/1997
85,229,3,882813248,22/12/1997
64,969,3,889737889,12/03/1998
267,235,3,878970578,8/11/1997
244,3,5,880602451,27/11/1997
378,1400,3,880057088,20/11/1997
342,699,4,875319808,27/09/1997
538,195,4,877108919,17/10/1997
297,13,3,874955210,22/09/1997
450,381,2,882374497,17/12/1997
286,179,5,889651822,11/03/1998
455,402,4,879112356,9/11/1997
141,292,1,884584906,12/01/1998
496,99,3,876066598,5/10/1997
531,323,5,887049081,9/02/1998
181,282,4,878962816,8/11/1997
519,1592,5,883250148,27/12/1997
504,428,3,887910511,19/02/1998
507,245,5,889964809,15/03/1998
285,100,4,890595636,22/03/1998
545,447,3,879899978,19/11/1997
496,509,3,876067272,5/10/1997
497,67,3,879362858,12/11/1997
503,405,3,879438685,13/11/1997
406,20,3,879446529,13/11/1997
13,13,5,882141617,14/12/1997
290,228,4,880473556,25/11/1997
116,252,2,876453376,10/10/1997
531,289,3,887048862,9/02/1998
363,317,5,891495596,2/04/1998
514,204,5,875318331,26/09/1997
442,318,4,883391046,29/12/1997
174,553,5,886513674,3/02/1998
472,229,5,875982560,4/10/1997
401,451,2,891033343,27/03/1998
532,1496,2,874795634,20/09/1997
161,132,1,891171458,29/03/1998
487,1035,4,884044329,5/01/1998
256,36,3,882165269,15/12/1997
109,125,5,880564534,26/11/1997
551,582,5,892783749,17/04/1998
207,514,4,877878343,26/10/1997
87,783,4,879877279,18/11/1997
425,307,4,890346411,19/03/1998
95,89,3,879196353,10/11/1997
299,255,2,877878036,26/10/1997
405,421,1,885549309,23/01/1998
538,956,3,877107914,17/10/1997
569,222,3,879794265,17/11/1997
3,258,2,889237026,7/03/1998
514,243,2,885181043,19/01/1998
327,1101,4,887746665,17/02/1998
555,168,4,879975419,19/11/1997
405,1518,2,885546577,23/01/1998
576,280,5,886985003,9/02/1998
244,1057,4,880608992,27/11/1997
347,258,4,881652077,9/12/1997
280,731,3,891702049,4/04/1998
534,930,4,877808002,25/10/1997
339,498,4,891033044,27/03/1998
425,144,4,878738335,5/11/1997
562,56,1,879195156,10/11/1997
327,273,2,887745911,17/02/1998
180,660,5,877372188,20/10/1997
215,99,4,891435731,1/04/1998
194,624,2,879525695,14/11/1997
84,203,3,883453587,30/12/1997
59,234,5,888204928,23/02/1998
497,1052,2,879309869,12/11/1997
84,597,3,883452200,30/12/1997
506,554,3,885135912,18/01/1998
276,323,3,874786392,20/09/1997
406,274,3,879539987,14/11/1997
561,469,4,885809099,26/01/1998
540,245,3,882157172,15/12/1997
156,187,5,888185778,22/02/1998
406,746,3,880131741,21/11/1997
94,80,2,891723525,4/04/1998
314,1014,3,877886317,26/10/1997
573,661,4,885844431,26/01/1998
222,284,3,877563462,22/10/1997
405,397,4,885548094,23/01/1998
293,550,1,888906781,3/03/1998
284,345,4,885328728,20/01/1998
187,660,5,879465744,14/11/1997
481,238,4,885828245,26/01/1998
299,732,4,889502688,10/03/1998
553,427,5,879948508,19/11/1997
548,255,4,891043852,28/03/1998
474,419,4,887925916,19/02/1998
279,81,4,875732652,1/10/1997
429,132,3,882385636,17/12/1997
545,810,4,879899523,19/11/1997
157,313,5,886889616,7/02/1998
291,975,2,874834146,21/09/1997
527,181,4,879456464,13/11/1997
458,180,4,886397679,2/02/1998
291,164,4,874834875,21/09/1997
459,225,3,879563777,15/11/1997
429,535,2,882386941,17/12/1997
562,636,2,879195007,10/11/1997
500,1324,2,883865985,3/01/1998
534,24,5,877807780,25/10/1997
1,105,2,875240739,26/09/1997
229,300,2,891632142,3/04/1998
299,652,3,877880522,26/10/1997
374,458,5,880393710,24/11/1997
211,491,3,879459876,13/11/1997
251,742,5,886272486,31/01/1998
524,707,4,884634995,12/01/1998
379,174,5,880525368,26/11/1997
222,569,2,878184866,30/10/1997
486,1017,3,879874970,18/11/1997
201,521,2,884111637,6/01/1998
545,54,4,884134519,7/01/1998
84,117,4,883450553,30/12/1997
151,609,4,879525075,14/11/1997
357,1277,5,878951918,8/11/1997
521,90,2,885254006,19/01/1998
338,474,4,879438627,13/11/1997
139,297,5,879538275,14/11/1997
455,191,5,879111422,9/11/1997
337,250,3,875185219,25/09/1997
194,997,3,879553988,15/11/1997
243,514,4,879989006,20/11/1997
313,88,2,891028956,27/03/1998
277,1283,2,879543592,14/11/1997
1,147,3,875240993,26/09/1997
424,427,4,880859346,30/11/1997
13,790,2,882141841,14/12/1997
508,443,4,883777071,2/01/1998
326,423,3,879876159,18/11/1997
441,751,4,891035247,27/03/1998
453,143,2,888206053,23/02/1998
62,98,4,879373543,12/11/1997
57,871,3,883697536,1/01/1998
366,217,5,888857990,2/03/1998
459,687,3,879561782,15/11/1997
354,98,3,891218312,30/03/1998
361,56,4,879440516,13/11/1997
115,23,5,881171348,3/12/1997
197,245,4,891409352,1/04/1998
577,284,4,880470732,25/11/1997
469,127,4,879525373,14/11/1997
251,275,4,886271675,31/01/1998
472,655,5,875982397,4/10/1997
484,924,5,880937157,1/12/1997
125,181,5,879454139,13/11/1997
95,77,4,880571746,26/11/1997
558,936,5,879436396,13/11/1997
239,498,4,889179623,6/03/1998
294,1081,3,889242328,7/03/1998
13,621,4,882398934,17/12/1997
307,395,3,877121789,17/10/1997
436,179,3,887770015,18/02/1998
532,1046,4,874790629,20/09/1997
200,68,5,884129729,6/01/1998
151,215,3,879524420,14/11/1997
71,248,3,877319446,20/10/1997
557,8,5,881179653,3/12/1997
332,123,4,887916653,19/02/1998
566,33,2,881650907,9/12/1997
276,358,3,874786419,20/09/1997
109,986,2,880572382,26/11/1997
530,322,4,886203949,30/01/1998
216,11,5,880234346,22/11/1997
493,746,4,884131143,6/01/1998
276,395,2,877935377,27/10/1997
567,7,4,882426622,18/12/1997
14,428,4,879119497,9/11/1997
478,98,5,889388862,8/03/1998
52,815,4,882922357,24/12/1997
58,640,5,884304767,9/01/1998
486,258,5,879874064,18/11/1997
450,231,3,887662002,16/02/1998
299,634,2,877880852,26/10/1997
564,333,3,888718521,1/03/1998
83,25,2,883867729,3/01/1998
399,43,3,882348664,17/12/1997
130,250,3,876250833,7/10/1997
381,16,4,892697266,16/04/1998
95,1188,2,880572787,26/11/1997
500,498,4,883873911,4/01/1998
561,501,3,885808620,26/01/1998
95,705,5,880570964,26/11/1997
495,1119,4,888634784,28/02/1998
457,230,4,882392853,17/12/1997
334,13,3,891545089,2/04/1998
253,895,4,891627893,3/04/1998
342,1170,3,875319659,27/09/1997
234,25,3,892335797,11/04/1998
72,228,1,880037204,20/11/1997
342,326,1,874984002,23/09/1997
406,72,3,880131954,21/11/1997
506,1073,4,874873247,21/09/1997
486,127,5,879874448,18/11/1997
556,520,5,882136441,14/12/1997
421,333,4,892241236,10/04/1998
509,310,1,883590443,31/12/1997
24,173,5,875323474,27/09/1997
534,595,4,877807747,25/10/1997
378,756,3,880057088,20/11/1997
447,1,3,878854273,6/11/1997
467,276,5,879532460,14/11/1997
137,1,3,881433048,6/12/1997
537,327,2,886028730,28/01/1998
543,85,2,877547580,22/10/1997
537,447,3,886031752,28/01/1998
334,127,4,891544840,2/04/1998
551,91,1,892783025,17/04/1998
354,169,3,891217511,30/03/1998
226,182,1,883889322,4/01/1998
505,402,5,889333937,8/03/1998
424,333,5,880859228,30/11/1997
151,26,3,879542252,14/11/1997
21,559,1,874951761,22/09/1997
498,1422,3,881961877,12/12/1997
401,172,3,891032896,27/03/1998
291,55,4,874834735,21/09/1997
398,229,3,875744031,1/10/1997
291,1217,3,874834850,21/09/1997
137,892,3,882809210,22/12/1997
343,58,4,876406283,9/10/1997
405,1442,1,885546835,23/01/1998
87,127,4,879876194,18/11/1997
523,1009,5,883701154,2/01/1998
280,729,2,891700963,4/04/1998
188,468,4,875073329,24/09/1997
472,473,4,875978867,4/10/1997
517,873,3,892660034,15/04/1998
370,107,4,879435244,13/11/1997
452,513,4,875561734,29/09/1997
466,302,5,890284651,19/03/1998
479,181,5,879460028,13/11/1997
86,683,5,879570974,15/11/1997
560,118,3,879976892,19/11/1997
294,269,5,877818457,25/10/1997
334,483,5,891628266,3/04/1998
385,508,2,879439728,13/11/1997
442,177,4,883390366,29/12/1997
158,544,2,880132638,21/11/1997
368,672,2,889783453,13/03/1998
416,689,4,885114578,18/01/1998
488,259,1,891293051,30/03/1998
13,871,2,882141924,14/12/1997
546,118,5,885141260,18/01/1998
521,173,4,884477896,11/01/1998
519,243,1,883250021,27/12/1997
85,143,4,879456247,13/11/1997
417,183,4,879647298,16/11/1997
276,634,4,874795888,20/09/1997
83,111,3,884647519,12/01/1998
472,748,5,875977682,4/10/1997
488,845,3,891294853,30/03/1998
200,760,4,876042753,5/10/1997
142,176,5,888640455,28/02/1998
533,283,3,879365733,12/11/1997
369,919,5,889428642,9/03/1998
280,174,3,891700588,4/04/1998
548,147,5,891415540,1/04/1998
286,969,5,878142001,29/10/1997
168,325,1,884287073,8/01/1998
405,504,2,885548579,23/01/1998
1,99,3,875072547,24/09/1997
28,227,4,881961393,12/12/1997
77,127,2,884732927,13/01/1998
572,300,4,879449243,13/11/1997
264,26,4,886123727,30/01/1998
181,977,1,878962997,8/11/1997
392,172,5,891038401,27/03/1998
454,661,4,881959991,12/12/1997
390,283,4,879694316,16/11/1997
474,132,4,887924683,19/02/1998
94,686,4,891720540,4/04/1998
195,143,5,875771441,2/10/1997
559,188,5,891034609,27/03/1998
393,64,4,887745973,17/02/1998
504,1439,4,887840517,18/02/1998
575,215,3,878148229,29/10/1997
49,433,5,888068739,21/02/1998
401,365,4,891033497,27/03/1998
222,1011,4,881061049,2/12/1997
536,271,3,882317149,17/12/1997
501,406,3,883348656,28/12/1997
301,109,5,882074236,14/12/1997
243,736,4,879988520,20/11/1997
537,151,2,886030177,28/01/1998
72,241,4,880037242,20/11/1997
503,233,5,879454811,13/11/1997
5,395,2,879198898,10/11/1997
483,538,2,886470912,3/02/1998
435,385,5,884131771,7/01/1998
493,235,2,884130593,6/01/1998
584,114,4,885778238,26/01/1998
189,630,4,893266376,22/04/1998
407,181,3,875045027,23/09/1997
560,319,4,879975173,19/11/1997
498,98,4,881957681,12/12/1997
280,315,5,891700184,4/04/1998
543,15,3,888209697,23/02/1998
535,22,3,879619107,15/11/1997
108,748,3,879879662,18/11/1997
113,237,3,875076246,24/09/1997
554,87,4,876550654,11/10/1997
430,1240,3,877226470,19/10/1997
504,237,3,887831753,18/02/1998
551,316,5,892696165,16/04/1998
385,256,4,879439728,13/11/1997
546,286,2,885139580,18/01/1998
493,343,3,884130074,6/01/1998
218,8,3,881288574,5/12/1997
379,205,5,880524973,26/11/1997
311,621,4,884365579,9/01/1998
102,436,2,888803051,2/03/1998
394,98,5,880887088,30/11/1997
564,750,3,888718771,1/03/1998
332,679,5,887939021,20/02/1998
455,24,3,879111662,9/11/1997
576,825,4,886986304,9/02/1998
87,1181,3,879875940,18/11/1997
457,143,5,882548099,19/12/1997
497,139,3,879363696,12/11/1997
16,531,5,877722736,24/10/1997
398,525,3,875908134,3/10/1997
378,203,4,880055239,20/11/1997
349,121,2,879465712,14/11/1997
278,315,4,891294932,30/03/1998
262,486,5,879794296,17/11/1997
311,416,4,884365853,9/01/1998
247,300,2,893081411,20/04/1998
72,655,5,880037702,20/11/1997
104,111,1,888465675,26/02/1998
288,880,1,886373007,1/02/1998
61,300,5,891206407,29/03/1998
398,502,3,875717717,1/10/1997
334,221,5,891544904,2/04/1998
301,568,4,882076538,14/12/1997
299,249,3,877878414,26/10/1997
236,692,4,890116670,17/03/1998
416,403,5,893212730,22/04/1998
64,196,4,889737992,12/03/1998
508,1,5,883777430,2/01/1998
6,530,4,883601203,31/12/1997
381,479,5,892696929,16/04/1998
200,758,3,884127370,6/01/1998
276,433,4,874791960,20/09/1997
201,1135,5,884140750,7/01/1998
346,100,3,874948426,22/09/1997
1,1,5,874965758,22/09/1997
320,241,4,884750968,14/01/1998
405,651,5,885545167,23/01/1998
543,1194,4,875659174,30/09/1997
318,26,5,884497471,11/01/1998
87,435,5,879875818,18/11/1997
41,414,4,890687550,23/03/1998
405,904,1,885549904,23/01/1998
533,234,2,879191373,10/11/1997
378,126,4,880057018,20/11/1997
18,98,5,880129527,21/11/1997
42,237,4,881105882,2/12/1997
92,5,4,875654432,30/09/1997
320,808,4,884749359,14/01/1998
407,565,3,876348702,8/10/1997
406,1065,2,882480567,18/12/1997
15,546,2,879456324,13/11/1997
394,265,4,880888390,30/11/1997
514,682,4,875463891,28/09/1997
526,346,3,885681860,24/01/1998
489,260,3,891366693,31/03/1998
148,151,4,877400124,21/10/1997
276,241,4,874792402,20/09/1997
454,118,4,888267128,23/02/1998
357,273,5,878951457,8/11/1997
387,127,4,886479575,3/02/1998
59,651,5,888204997,23/02/1998
425,340,4,890346264,19/03/1998
450,865,4,887136139,10/02/1998
435,211,4,884131627,7/01/1998
437,134,5,880139951,21/11/1997
416,194,5,893214041,22/04/1998
557,257,2,880485764,25/11/1997
222,175,3,878181739,30/10/1997
452,294,2,886148704,30/01/1998
16,385,5,877727192,24/10/1997
184,694,5,889908824,14/03/1998
405,606,3,885545070,23/01/1998
210,657,4,887736429,17/02/1998
181,307,1,878962006,8/11/1997
532,568,5,892521554,14/04/1998
498,1007,3,881954219,12/12/1997
246,198,4,884922196,16/01/1998
416,251,5,893213405,22/04/1998
343,57,5,876404426,9/10/1997
429,3,2,882386785,17/12/1997
551,566,5,892783212,17/04/1998
243,458,4,879987397,20/11/1997
361,83,3,879440345,13/11/1997
524,237,3,884322169,9/01/1998
588,31,3,890015722,16/03/1998
565,179,5,891037778,27/03/1998
538,405,3,877109564,17/10/1997
151,132,5,879524669,14/11/1997
497,792,3,879362954,12/11/1997
450,484,3,887662002,16/02/1998
500,584,1,883874528,4/01/1998
587,995,3,892871503,18/04/1998
506,490,3,874873529,21/09/1997
361,23,5,879441215,13/11/1997
145,515,5,875270394,26/09/1997
485,294,1,891041103,27/03/1998
469,654,4,879524177,14/11/1997
269,1040,1,891456425,1/04/1998
77,641,5,884733621,13/01/1998
569,1,4,879793399,17/11/1997
408,312,3,889680073,12/03/1998
429,157,4,882384920,17/12/1997
474,71,5,887926872,19/02/1998
488,70,3,891294854,30/03/1998
387,229,2,886483195,3/02/1998
506,28,4,874874308,21/09/1997
13,801,3,886303172,1/02/1998
249,135,5,879572668,15/11/1997
393,1063,4,889554540,10/03/1998
496,625,4,876067306,5/10/1997
323,873,3,878738949,5/11/1997
269,523,5,891447593,1/04/1998
373,214,4,877100326,17/10/1997
450,1033,3,882468401,18/12/1997
498,164,3,881961689,12/12/1997
488,28,4,891293805,30/03/1998
336,998,1,877757062,25/10/1997
94,797,2,891723848,4/04/1998
94,391,3,891723644,4/04/1998
438,100,4,879868024,18/11/1997
453,385,3,888207161,23/02/1998
14,210,5,879119739,9/11/1997
378,1042,3,880056287,20/11/1997
546,98,5,885141332,18/01/1998
553,131,5,879948655,19/11/1997
302,301,4,879436820,13/11/1997
380,182,3,885478391,22/01/1998
569,3,1,879795551,17/11/1997
479,190,4,879461354,13/11/1997
314,1519,4,877892181,26/10/1997
246,235,3,884921965,16/01/1998
446,302,4,879787730,17/11/1997
177,135,5,880130712,21/11/1997
458,469,4,886397377,2/02/1998
93,283,4,888705146,28/02/1998
363,650,2,891495197,2/04/1998
493,265,5,884131048,6/01/1998
100,349,3,891375629,31/03/1998
286,82,3,889651605,11/03/1998
85,955,4,879454400,13/11/1997
160,933,3,876767621,13/10/1997
20,174,4,879669087,16/11/1997
347,181,5,881652377,9/12/1997
567,1131,4,882426601,18/12/1997
59,410,3,888203270,23/02/1998
535,283,4,879618160,15/11/1997
503,654,5,879454753,13/11/1997
553,604,5,879949107,19/11/1997
524,866,2,884626810,12/01/1998
557,508,4,880485956,25/11/1997
305,135,3,886323189,1/02/1998
354,88,2,891307206,31/03/1998
457,549,4,882398178,17/12/1997
380,956,4,885478271,22/01/1998
567,1204,5,882427023,18/12/1997
